Time (year),tas (K)
1941.5,288.4492492675781
1942.5,288.4479064941406
1943.5,288.44354248046875
1944.5,288.4408264160156
1945.5,288.43798828125
1946.5,288.4369201660156
1947.5,288.4346923828125
1948.5,288.4331359863281
1949.5,288.43011474609375
1950.5,288.4291076660156
1951.5,288.42657470703125
1952.5,288.42547607421875
1953.5,288.4232177734375
1954.5,288.4213562011719
1955.5,288.41998291015625
1956.5,288.41900634765625
1957.5,288.4175109863281
1958.5,288.41741943359375
1959.5,288.4158935546875
1960.5,288.4157409667969
1961.5,288.4140625
1962.5,288.4142150878906
1963.5,288.4140625
1964.5,288.4139709472656
1965.5,288.4134521484375
1966.5,288.4121398925781
1967.5,288.41229248046875
1968.5,288.4120178222656
1969.5,288.4122619628906
1970.5,288.4113464355469
1971.5,288.41082763671875
1972.5,288.412353515625
1973.5,288.4102478027344
1974.5,288.4106750488281
1975.5,288.4115905761719
1976.5,288.4112854003906
1977.5,288.41259765625
1978.5,288.4109191894531
1979.5,288.410400390625
1980.5,288.41143798828125
1981.5,288.41217041015625
1982.5,288.412841796875
1983.5,288.41253662109375
1984.5,288.41278076171875
1985.5,288.4111328125
1986.5,288.41265869140625
1987.5,288.41510009765625
1988.5,288.4152526855469
1989.5,288.4161682128906
1990.5,288.4156494140625
1991.5,288.4146423339844
1992.5,288.4169006347656
1993.5,288.4178771972656
1994.5,288.4194641113281
1995.5,288.4204406738281
1996.5,288.4197998046875
1997.5,288.4207458496094
1998.5,288.4207458496094
1999.5,288.4207458496094
2000.5,288.4217224121094
2001.5,288.42095947265625
2002.5,288.4223327636719
2003.5,288.42401123046875
2004.5,288.4259033203125
2005.5,288.4266662597656
2006.5,288.4278259277344
2007.5,288.4286804199219
2008.5,288.4296569824219
2009.5,288.4309997558594
2010.5,288.4317932128906
2011.5,288.4326477050781
2012.5,288.4341125488281
2013.5,288.4344482421875
2014.5,288.4344482421875
2015.5,288.43365478515625
2016.5,288.4342041015625
2017.5,288.4364929199219
2018.5,288.4379577636719
2019.5,288.4396057128906
2020.5,288.44134521484375
2021.5,288.4406433105469
2022.5,288.4422607421875
2023.5,288.4429626464844
2024.5,288.44366455078125
2025.5,288.44403076171875
2026.5,288.44488525390625
2027.5,288.4461975097656
2028.5,288.4461364746094
2029.5,288.44805908203125
2030.5,288.4479675292969
2031.5,288.4486083984375
2032.5,288.4499206542969
2033.5,288.4499816894531
2034.5,288.4514465332031
2035.5,288.451416015625
2036.5,288.45281982421875
2037.5,288.45306396484375
2038.5,288.4541015625
2039.5,288.4538269042969
2040.5,288.45440673828125
2041.5,288.4556579589844
2042.5,288.4556884765625
2043.5,288.45758056640625
2044.5,288.4583740234375
2045.5,288.458251953125
2046.5,288.4599304199219
2047.5,288.4588623046875
2048.5,288.45989990234375
2049.5,288.4598083496094
2050.5,288.4597473144531
2051.5,288.46099853515625
2052.5,288.462158203125
2053.5,288.46282958984375
2054.5,288.4627380371094
2055.5,288.46246337890625
2056.5,288.4643859863281
2057.5,288.46453857421875
2058.5,288.4651794433594
2059.5,288.46539306640625
2060.5,288.4661560058594
2061.5,288.4657897949219
2062.5,288.4659423828125
2063.5,288.4681701660156
2064.5,288.46868896484375
2065.5,288.46826171875
2066.5,288.468505859375
2067.5,288.4683837890625
2068.5,288.4706115722656
2069.5,288.47027587890625
2070.5,288.47015380859375
2071.5,288.4703674316406
2072.5,288.4712219238281
2073.5,288.4722900390625
2074.5,288.4722900390625
2075.5,288.4721374511719
2076.5,288.4728088378906
2077.5,288.4736022949219
2078.5,288.4742736816406
2079.5,288.4752197265625
2080.5,288.4756164550781
2081.5,288.475830078125
2082.5,288.47528076171875
2083.5,288.47607421875
2084.5,288.4762878417969
2085.5,288.4759216308594
2086.5,288.4764709472656
2087.5,288.4752502441406
2088.5,288.4775085449219
2089.5,288.4779052734375
2090.5,288.4787902832031
2091.5,288.4788818359375
2092.5,288.4793701171875
2093.5,288.4798278808594
2094.5,288.47906494140625
2095.5,288.47796630859375
2096.5,288.4783935546875
2097.5,288.4766540527344
2098.5,288.47686767578125
2099.5,288.4778747558594
2100.5,288.4809265136719
2101.5,288.48016357421875
2102.5,288.48248291015625
2103.5,288.48223876953125
2104.5,288.4824523925781
2105.5,288.4811706542969
2106.5,288.48114013671875
2107.5,288.4825744628906
2108.5,288.4837951660156
2109.5,288.4845886230469
2110.5,288.4843444824219
2111.5,288.4856872558594
2112.5,288.4866027832031
2113.5,288.4869079589844
2114.5,288.4864807128906
2115.5,288.4861755371094
2116.5,288.4888610839844
2117.5,288.4891357421875
2118.5,288.48974609375
2119.5,288.4908447265625
2120.5,288.4913024902344
2121.5,288.4931335449219
2122.5,288.4930725097656
2123.5,288.49383544921875
2124.5,288.4942626953125
2125.5,288.4949951171875
2126.5,288.4963684082031
2127.5,288.4977722167969
2128.5,288.4981384277344
2129.5,288.4993896484375
2130.5,288.5005187988281
2131.5,288.50140380859375
2132.5,288.5017395019531
2133.5,288.5025329589844
2134.5,288.50347900390625
2135.5,288.50457763671875
2136.5,288.50457763671875
2137.5,288.50750732421875
2138.5,288.51055908203125
2139.5,288.51153564453125
2140.5,288.5137939453125
2141.5,288.5142822265625
2142.5,288.51422119140625
2143.5,288.51470947265625
2144.5,288.5135498046875
2145.5,288.51483154296875
2146.5,288.518310546875
2147.5,288.5208435058594
2148.5,288.5216369628906
2149.5,288.52215576171875
2150.5,288.522216796875
2151.5,288.5229797363281
2152.5,288.5226745605469
2153.5,288.5228576660156
2154.5,288.5223388671875
2155.5,288.52386474609375
2156.5,288.52703857421875
2157.5,288.528564453125
2158.5,288.53033447265625
2159.5,288.5305480957031
2160.5,288.5304260253906
2161.5,288.5315856933594
2162.5,288.53033447265625
2163.5,288.5311584472656
2164.5,288.5324401855469
2165.5,288.53472900390625
2166.5,288.53662109375
2167.5,288.5373840332031
2168.5,288.5381164550781
2169.5,288.5380859375
2170.5,288.53961181640625
2171.5,288.5423889160156
2172.5,288.54345703125
2173.5,288.54437255859375
2174.5,288.5443420410156
2175.5,288.5469665527344
2176.5,288.5482177734375
2177.5,288.54833984375
2178.5,288.54937744140625
2179.5,288.5483703613281
2180.5,288.5482177734375
2181.5,288.5474548339844
2182.5,288.5481872558594
2183.5,288.5497741699219
2184.5,288.55133056640625
2185.5,288.5532531738281
2186.5,288.5553283691406
2187.5,288.5567626953125
2188.5,288.5585632324219
2189.5,288.5586242675781
2190.5,288.5589599609375
2191.5,288.5589599609375
2192.5,288.5608825683594
2193.5,288.5642395019531
2194.5,288.5635070800781
2195.5,288.5634765625
2196.5,288.5629577636719
2197.5,288.5617980957031
2198.5,288.5628967285156
2199.5,288.5630187988281
2200.5,288.5640563964844
2201.5,288.5639343261719
2202.5,288.5623474121094
2203.5,288.56353759765625
2204.5,288.56304931640625
2205.5,288.5635070800781
2206.5,288.5645751953125
2207.5,288.5664367675781
2208.5,288.5677795410156
2209.5,288.5684509277344
2210.5,288.5666809082031
2211.5,288.5668640136719
2212.5,288.5669250488281
2213.5,288.5668640136719
2214.5,288.565673828125
2215.5,288.5658264160156
2216.5,288.56475830078125
2217.5,288.56280517578125
2218.5,288.5620422363281
2219.5,288.56158447265625
2220.5,288.5632019042969
2221.5,288.5643615722656
2222.5,288.5638122558594
2223.5,288.5653381347656
2224.5,288.5655517578125
2225.5,288.56488037109375
2226.5,288.5655517578125
2227.5,288.56439208984375
2228.5,288.563232421875
2229.5,288.5617980957031
2230.5,288.5609436035156
2231.5,288.5604248046875
2232.5,288.5603942871094
2233.5,288.5615539550781
2234.5,288.5625
2235.5,288.562255859375
2236.5,288.5628662109375
2237.5,288.5616760253906
2238.5,288.56134033203125
2239.5,288.5623779296875
2240.5,288.56121826171875
2241.5,288.5608825683594
2242.5,288.5584716796875
2243.5,288.5572204589844
2244.5,288.55804443359375
2245.5,288.5586242675781
2246.5,288.55792236328125
2247.5,288.55767822265625
2248.5,288.5576477050781
2249.5,288.56011962890625
2250.5,288.5623474121094
2251.5,288.565185546875
2252.5,288.56396484375
2253.5,288.5631408691406
2254.5,288.56097412109375
2255.5,288.5618896484375
2256.5,288.5652160644531
2257.5,288.5667419433594
2258.5,288.5661926269531
2259.5,288.56549072265625
2260.5,288.5633239746094
2261.5,288.5628356933594
2262.5,288.5625305175781
2263.5,288.5649719238281
2264.5,288.5657653808594
2265.5,288.564697265625
2266.5,288.5643310546875
2267.5,288.56317138671875
2268.5,288.564208984375
2269.5,288.5674133300781
2270.5,288.571044921875
2271.5,288.5718994140625
2272.5,288.5704650878906
2273.5,288.5689392089844
2274.5,288.56781005859375
2275.5,288.567138671875
2276.5,288.5690612792969
2277.5,288.5691833496094
2278.5,288.56805419921875
2279.5,288.566650390625
2280.5,288.5657958984375
2281.5,288.5664367675781
2282.5,288.56805419921875
2283.5,288.5706787109375
2284.5,288.5712890625
2285.5,288.570068359375
2286.5,288.5682373046875
2287.5,288.5669250488281
2288.5,288.56787109375
2289.5,288.57220458984375
2290.5,288.5716247558594
2291.5,288.5718688964844
2292.5,288.57086181640625
2293.5,288.5700378417969
2294.5,288.5702209472656
2295.5,288.5740966796875
2296.5,288.576904296875
2297.5,288.577880859375
2298.5,288.57794189453125
2299.5,288.57562255859375
2300.5,288.57476806640625
2301.5,288.5744934082031
2302.5,288.57525634765625
2303.5,288.57513427734375
2304.5,288.5742492675781
2305.5,288.572265625
2306.5,288.5713195800781
2307.5,288.5717468261719
2308.5,288.5745544433594
2309.5,288.5780944824219
2310.5,288.5787353515625
2311.5,288.5790100097656
2312.5,288.57659912109375
2313.5,288.57647705078125
2314.5,288.5774841308594
2315.5,288.5805969238281
2316.5,288.5826721191406
2317.5,288.58160400390625
2318.5,288.5804138183594
2319.5,288.5784606933594
2320.5,288.5790100097656
2321.5,288.58209228515625
2322.5,288.5848388671875
2323.5,288.5867004394531
2324.5,288.5835266113281
2325.5,288.5808410644531
2326.5,288.5798645019531
2327.5,288.5797119140625
2328.5,288.58355712890625
2329.5,288.585693359375
2330.5,288.5865478515625
2331.5,288.5852966308594
2332.5,288.5821228027344
2333.5,288.5809326171875
2334.5,288.5819396972656
2335.5,288.5846252441406
2336.5,288.587890625
2337.5,288.5865173339844
2338.5,288.58306884765625
2339.5,288.57904052734375
2340.5,288.57830810546875
2341.5,288.5805969238281
2342.5,288.5831604003906
2343.5,288.5857849121094
2344.5,288.585693359375
2345.5,288.58489990234375
2346.5,288.5836181640625
2347.5,288.58477783203125
2348.5,288.5870056152344
2349.5,288.5889587402344
2350.5,288.5897521972656
2351.5,288.5882263183594
2352.5,288.5857238769531
2353.5,288.58349609375
2354.5,288.58380126953125
2355.5,288.5867919921875
2356.5,288.5900573730469
2357.5,288.5909118652344
2358.5,288.5892028808594
2359.5,288.58624267578125
2360.5,288.58575439453125
2361.5,288.5873107910156
2362.5,288.5910949707031
2363.5,288.5936584472656
2364.5,288.59478759765625
2365.5,288.5918884277344
2366.5,288.5880432128906
2367.5,288.5864562988281
2368.5,288.5866394042969
2369.5,288.589599609375
2370.5,288.592041015625
2371.5,288.59130859375
2372.5,288.5892333984375
2373.5,288.5858459472656
2374.5,288.5850830078125
2375.5,288.58856201171875
2376.5,288.5920104980469
2377.5,288.5953369140625
2378.5,288.5944519042969
2379.5,288.5923156738281
2380.5,288.5896301269531
2381.5,288.5915832519531
2382.5,288.5941467285156
2383.5,288.5971984863281
2384.5,288.5992126464844
2385.5,288.59686279296875
2386.5,288.5954895019531
2387.5,288.5939025878906
2388.5,288.5954895019531
2389.5,288.5973205566406
2390.5,288.6000061035156
2391.5,288.5989685058594
2392.5,288.5973815917969
2393.5,288.5938415527344
2394.5,288.5925598144531
2395.5,288.5957946777344
2396.5,288.5977478027344
2397.5,288.5992126464844
2398.5,288.59857177734375
2399.5,288.59600830078125
2400.5,288.593505859375
2401.5,288.59466552734375
2402.5,288.5970458984375
2403.5,288.6000671386719
2404.5,288.6025390625
2405.5,288.60125732421875
2406.5,288.6003112792969
2407.5,288.5973815917969
2408.5,288.59747314453125
2409.5,288.59844970703125
2410.5,288.6003112792969
2411.5,288.6007385253906
2412.5,288.5999755859375
2413.5,288.597412109375
2414.5,288.5957336425781
2415.5,288.59521484375
2416.5,288.5981750488281
2417.5,288.6005859375
2418.5,288.6013488769531
2419.5,288.6001281738281
2420.5,288.5984191894531
2421.5,288.5979309082031
2422.5,288.5982360839844
2423.5,288.60162353515625
2424.5,288.603515625
2425.5,288.60382080078125
2426.5,288.6016540527344
2427.5,288.5987854003906
2428.5,288.5981750488281
2429.5,288.6005859375
2430.5,288.6019287109375
2431.5,288.6024169921875
2432.5,288.6002197265625
2433.5,288.5987854003906
2434.5,288.59918212890625
2435.5,288.6014099121094
2436.5,288.6040344238281
2437.5,288.603759765625
2438.5,288.60308837890625
2439.5,288.6013488769531
2440.5,288.6004943847656
2441.5,288.6009521484375
2442.5,288.6029357910156
2443.5,288.6047058105469
2444.5,288.6051330566406
2445.5,288.60406494140625
2446.5,288.60260009765625
2447.5,288.6020202636719
2448.5,288.6017150878906
2449.5,288.60205078125
2450.5,288.60345458984375
2451.5,288.6044921875
2452.5,288.60498046875
2453.5,288.60479736328125
2454.5,288.6055603027344
2455.5,288.6067810058594
2456.5,288.6064147949219
2457.5,288.60595703125
2458.5,288.606201171875
2459.5,288.6065979003906
2460.5,288.60601806640625
2461.5,288.6068420410156
2462.5,288.60595703125
2463.5,288.60443115234375
2464.5,288.6026611328125
2465.5,288.6027526855469
2466.5,288.6047058105469
2467.5,288.6051330566406
2468.5,288.6039733886719
2469.5,288.6051330566406
2470.5,288.6051940917969
2471.5,288.6084289550781
2472.5,288.6102294921875
2473.5,288.6109313964844
2474.5,288.60986328125
2475.5,288.609375
2476.5,288.60699462890625
2477.5,288.6080322265625
2478.5,288.6076354980469
2479.5,288.6061096191406
2480.5,288.6036376953125
2481.5,288.6021728515625
2482.5,288.6011962890625
2483.5,288.6019287109375
2484.5,288.6022644042969
2485.5,288.6039123535156
2486.5,288.6055908203125
2487.5,288.6069030761719
2488.5,288.6084289550781
2489.5,288.6114196777344
2490.5,288.6133117675781
2491.5,288.6108703613281
2492.5,288.6107482910156
2493.5,288.61151123046875
2494.5,288.6142883300781
2495.5,288.61279296875
2496.5,288.61041259765625
2497.5,288.60992431640625
2498.5,288.6064453125
2499.5,288.6034240722656
2500.5,288.60284423828125
2501.5,288.6042785644531
2502.5,288.6072082519531
2503.5,288.6082458496094
2504.5,288.609130859375
2505.5,288.61065673828125
2506.5,288.61279296875
2507.5,288.614013671875
2508.5,288.613037109375
2509.5,288.6132507324219
2510.5,288.612060546875
2511.5,288.6076354980469
2512.5,288.6057434082031
2513.5,288.606689453125
2514.5,288.6098937988281
2515.5,288.6085510253906
2516.5,288.6062927246094
2517.5,288.6058044433594
2518.5,288.6061706542969
2519.5,288.60540771484375
2520.5,288.6063537597656
2521.5,288.6094970703125
2522.5,288.6122131347656
2523.5,288.6130065917969
2524.5,288.60955810546875
2525.5,288.60968017578125
2526.5,288.6117858886719
2527.5,288.613037109375
2528.5,288.6114807128906
2529.5,288.6102294921875
2530.5,288.6082458496094
2531.5,288.60467529296875
2532.5,288.60150146484375
2533.5,288.60205078125
2534.5,288.6036071777344
2535.5,288.6066589355469
2536.5,288.60479736328125
2537.5,288.6068115234375
2538.5,288.6081848144531
2539.5,288.6061706542969
2540.5,288.60516357421875
2541.5,288.609130859375
2542.5,288.61004638671875
2543.5,288.6102294921875
2544.5,288.6077575683594
2545.5,288.60711669921875
2546.5,288.605712890625
2547.5,288.6064453125
2548.5,288.6072998046875
2549.5,288.6075744628906
2550.5,288.6091003417969
2551.5,288.6075744628906
2552.5,288.6047668457031
2553.5,288.6029968261719
2554.5,288.602783203125
2555.5,288.6055908203125
2556.5,288.6056213378906
2557.5,288.6051330566406
2558.5,288.60748291015625
2559.5,288.6062316894531
2560.5,288.6053466796875
2561.5,288.6029052734375
2562.5,288.6039733886719
2563.5,288.6061096191406
2564.5,288.6055908203125
2565.5,288.6045837402344
2566.5,288.602783203125
2567.5,288.5999755859375
2568.5,288.5976867675781
2569.5,288.5977478027344
2570.5,288.60003662109375
2571.5,288.6015930175781
2572.5,288.60205078125
2573.5,288.6007995605469
2574.5,288.601318359375
2575.5,288.5993957519531
2576.5,288.5991516113281
2577.5,288.60186767578125
2578.5,288.6046447753906
2579.5,288.60467529296875
2580.5,288.60467529296875
2581.5,288.60272216796875
2582.5,288.6022644042969
2583.5,288.6011962890625
2584.5,288.59979248046875
2585.5,288.6012268066406
2586.5,288.6030578613281
2587.5,288.6004638671875
2588.5,288.6002502441406
2589.5,288.5997009277344
2590.5,288.60125732421875
2591.5,288.60052490234375
2592.5,288.6016540527344
2593.5,288.6059875488281
2594.5,288.60772705078125
2595.5,288.60687255859375
2596.5,288.6053771972656
2597.5,288.6053466796875
2598.5,288.606201171875
2599.5,288.6042785644531
2600.5,288.60626220703125
2601.5,288.6064147949219
2602.5,288.60693359375
2603.5,288.60626220703125
2604.5,288.6060485839844
2605.5,288.60595703125
2606.5,288.6086730957031
2607.5,288.6100769042969
2608.5,288.61083984375
2609.5,288.6113586425781
2610.5,288.61248779296875
2611.5,288.6094970703125
2612.5,288.60919189453125
2613.5,288.61212158203125
2614.5,288.6139831542969
2615.5,288.6133117675781
2616.5,288.61212158203125
2617.5,288.6118469238281
2618.5,288.61138916015625
2619.5,288.6122741699219
2620.5,288.61273193359375
2621.5,288.6136169433594
2622.5,288.6145935058594
2623.5,288.61328125
2624.5,288.613525390625
2625.5,288.61328125
2626.5,288.6129455566406
2627.5,288.61224365234375
2628.5,288.6133728027344
2629.5,288.6135559082031
2630.5,288.61566162109375
2631.5,288.6134033203125
2632.5,288.6145935058594
2633.5,288.61468505859375
2634.5,288.6173095703125
2635.5,288.61767578125
2636.5,288.615234375
2637.5,288.614990234375
2638.5,288.6138000488281
2639.5,288.6119384765625
2640.5,288.6107177734375
2641.5,288.6087646484375
2642.5,288.6107482910156
2643.5,288.61181640625
2644.5,288.61322021484375
2645.5,288.6138000488281
2646.5,288.6131591796875
2647.5,288.61395263671875
2648.5,288.612548828125
2649.5,288.6128234863281
2650.5,288.6141357421875
2651.5,288.61236572265625
2652.5,288.6120300292969
2653.5,288.61163330078125
2654.5,288.6117248535156
2655.5,288.61181640625
2656.5,288.6110534667969
2657.5,288.6133728027344
2658.5,288.61407470703125
2659.5,288.6146545410156
2660.5,288.6127014160156
2661.5,288.6126403808594
2662.5,288.6138000488281
2663.5,288.6133117675781
2664.5,288.614013671875
2665.5,288.6142578125
2666.5,288.6139221191406
2667.5,288.6143493652344
2668.5,288.61279296875
2669.5,288.6147766113281
2670.5,288.6161804199219
2671.5,288.6171875
2672.5,288.6173095703125
2673.5,288.6177673339844
2674.5,288.618408203125
2675.5,288.6188049316406
2676.5,288.6174621582031
2677.5,288.61932373046875
2678.5,288.6204528808594
2679.5,288.6203308105469
2680.5,288.62127685546875
2681.5,288.622802734375
2682.5,288.62725830078125
2683.5,288.6272888183594
2684.5,288.62725830078125
2685.5,288.6277770996094
2686.5,288.62921142578125
2687.5,288.6318664550781
2688.5,288.6326904296875
2689.5,288.63494873046875
2690.5,288.6357421875
2691.5,288.6374206542969
2692.5,288.64013671875
2693.5,288.64105224609375
2694.5,288.6426086425781
2695.5,288.6438903808594
2696.5,288.64306640625
2697.5,288.6423034667969
2698.5,288.6414794921875
2699.5,288.6417236328125
2700.5,288.6416015625
2701.5,288.6427917480469
2702.5,288.64453125
2703.5,288.644775390625
2704.5,288.6453857421875
2705.5,288.64727783203125
2706.5,288.652099609375
2707.5,288.6516418457031
2708.5,288.65277099609375
2709.5,288.6497802734375
2710.5,288.6494140625
2711.5,288.6474304199219
2712.5,288.6464538574219
2713.5,288.644775390625
2714.5,288.6454772949219
2715.5,288.64501953125
2716.5,288.6434020996094
2717.5,288.6429443359375
2718.5,288.6416931152344
2719.5,288.6396484375
2720.5,288.6391906738281
2721.5,288.6380615234375
2722.5,288.63873291015625
2723.5,288.6373596191406
2724.5,288.638427734375
2725.5,288.63897705078125
2726.5,288.64105224609375
2727.5,288.6424255371094
2728.5,288.6428527832031
2729.5,288.6452331542969
2730.5,288.6454772949219
2731.5,288.64453125
2732.5,288.6411437988281
2733.5,288.6371765136719
2734.5,288.63446044921875
2735.5,288.6335754394531
2736.5,288.6341552734375
2737.5,288.6366271972656
2738.5,288.639404296875
2739.5,288.6407470703125
2740.5,288.64105224609375
2741.5,288.64605712890625
2742.5,288.647705078125
2743.5,288.6473388671875
2744.5,288.64501953125
2745.5,288.64471435546875
2746.5,288.64599609375
2747.5,288.6432189941406
2748.5,288.64251708984375
2749.5,288.6412048339844
2750.5,288.6421203613281
2751.5,288.6405334472656
2752.5,288.64068603515625
2753.5,288.640380859375
2754.5,288.64306640625
2755.5,288.6439514160156
2756.5,288.6444091796875
2757.5,288.64508056640625
2758.5,288.647216796875
2759.5,288.6465148925781
2760.5,288.64862060546875
2761.5,288.6498718261719
2762.5,288.652587890625
2763.5,288.65008544921875
2764.5,288.64990234375
2765.5,288.6500549316406
2766.5,288.65191650390625
2767.5,288.6530456542969
2768.5,288.6538391113281
2769.5,288.65380859375
2770.5,288.6523742675781
2771.5,288.6509704589844
2772.5,288.64849853515625
2773.5,288.64801025390625
2774.5,288.6475830078125
2775.5,288.6485900878906
2776.5,288.6510009765625
2777.5,288.6551208496094
2778.5,288.65850830078125
2779.5,288.65948486328125
2780.5,288.66168212890625
2781.5,288.66217041015625
2782.5,288.6642150878906
2783.5,288.6650085449219
2784.5,288.663818359375
2785.5,288.6630554199219
2786.5,288.6630554199219
2787.5,288.6617736816406
2788.5,288.66131591796875
2789.5,288.6612243652344
2790.5,288.6609191894531
2791.5,288.6598815917969
2792.5,288.6566162109375
2793.5,288.6556701660156
2794.5,288.6576232910156
2795.5,288.6593017578125
2796.5,288.65716552734375
2797.5,288.6589050292969
2798.5,288.66168212890625
2799.5,288.66436767578125
2800.5,288.66436767578125
2801.5,288.6645202636719
2802.5,288.662841796875
2803.5,288.66192626953125
2804.5,288.6626892089844
2805.5,288.66326904296875
2806.5,288.66357421875
2807.5,288.6650695800781
2808.5,288.66778564453125
2809.5,288.67041015625
2810.5,288.669189453125
2811.5,288.6669006347656
2812.5,288.66326904296875
2813.5,288.6615295410156
2814.5,288.66015625
2815.5,288.6604309082031
2816.5,288.6586608886719
2817.5,288.6617736816406
2818.5,288.6639404296875
2819.5,288.6658630371094
2820.5,288.6651306152344
2821.5,288.66546630859375
2822.5,288.6681213378906
2823.5,288.66802978515625
2824.5,288.6681823730469
2825.5,288.668212890625
2826.5,288.6688232421875
2827.5,288.6680603027344
2828.5,288.66864013671875
2829.5,288.6690368652344
2830.5,288.6697692871094
2831.5,288.670654296875
2832.5,288.6695556640625
2833.5,288.67034912109375
2834.5,288.6689758300781
2835.5,288.6673278808594
2836.5,288.6627502441406
2837.5,288.6651916503906
2838.5,288.6652526855469
2839.5,288.6661682128906
2840.5,288.6678466796875
2841.5,288.67132568359375
2842.5,288.67584228515625
2843.5,288.6773681640625
2844.5,288.67962646484375
2845.5,288.6824951171875
2846.5,288.68414306640625
2847.5,288.68328857421875
2848.5,288.68212890625
2849.5,288.68048095703125
