Time (year),tas (K)
1941.5,287.97491455078125
1942.5,287.972900390625
1943.5,287.9699401855469
1944.5,287.9676208496094
1945.5,287.96527099609375
1946.5,287.9626770019531
1947.5,287.9620361328125
1948.5,287.9585266113281
1949.5,287.958251953125
1950.5,287.9560546875
1951.5,287.95458984375
1952.5,287.9532775878906
1953.5,287.9510498046875
1954.5,287.9503173828125
1955.5,287.9483642578125
1956.5,287.94537353515625
1957.5,287.9457702636719
1958.5,287.9443664550781
1959.5,287.9429626464844
1960.5,287.9434814453125
1961.5,287.94195556640625
1962.5,287.9420166015625
1963.5,287.9405822753906
1964.5,287.9402770996094
1965.5,287.9388732910156
1966.5,287.9393005371094
1967.5,287.9390563964844
1968.5,287.9365539550781
1969.5,287.9391784667969
1970.5,287.9399719238281
1971.5,287.93896484375
1972.5,287.939453125
1973.5,287.9388427734375
1974.5,287.9407653808594
1975.5,287.9403381347656
1976.5,287.93963623046875
1977.5,287.9407958984375
1978.5,287.94012451171875
1979.5,287.9407958984375
1980.5,287.9401550292969
1981.5,287.9410705566406
1982.5,287.9402160644531
1983.5,287.9395446777344
1984.5,287.93927001953125
1985.5,287.940673828125
1986.5,287.94036865234375
1987.5,287.9407043457031
1988.5,287.9389953613281
1989.5,287.9402160644531
1990.5,287.9412841796875
1991.5,287.93951416015625
1992.5,287.9403381347656
1993.5,287.9408874511719
1994.5,287.9424133300781
1995.5,287.94268798828125
1996.5,287.94146728515625
1997.5,287.9439392089844
1998.5,287.9432067871094
1999.5,287.9427490234375
2000.5,287.9425354003906
2001.5,287.9428405761719
2002.5,287.94427490234375
2003.5,287.9429931640625
2004.5,287.9418029785156
2005.5,287.9432373046875
2006.5,287.9433288574219
2007.5,287.943603515625
2008.5,287.94390869140625
2009.5,287.94476318359375
2010.5,287.9457092285156
2011.5,287.94512939453125
2012.5,287.9454650878906
2013.5,287.9453430175781
2014.5,287.9461669921875
2015.5,287.9470520019531
2016.5,287.9460754394531
2017.5,287.94793701171875
2018.5,287.9475402832031
2019.5,287.9492492675781
2020.5,287.9488830566406
2021.5,287.9497985839844
2022.5,287.9502868652344
2023.5,287.94970703125
2024.5,287.9500427246094
2025.5,287.9510803222656
2026.5,287.9532165527344
2027.5,287.9529113769531
2028.5,287.95196533203125
2029.5,287.9529113769531
2030.5,287.9533386230469
2031.5,287.9542236328125
2032.5,287.9549560546875
2033.5,287.9548034667969
2034.5,287.9567565917969
2035.5,287.95672607421875
2036.5,287.95684814453125
2037.5,287.9571533203125
2038.5,287.95819091796875
2039.5,287.9589538574219
2040.5,287.9585876464844
2041.5,287.9599609375
2042.5,287.9602966308594
2043.5,287.96142578125
2044.5,287.9613342285156
2045.5,287.9616394042969
2046.5,287.96270751953125
2047.5,287.9623107910156
2048.5,287.9625244140625
2049.5,287.9640808105469
2050.5,287.96435546875
2051.5,287.9637756347656
2052.5,287.96453857421875
2053.5,287.96435546875
2054.5,287.96527099609375
2055.5,287.9662780761719
2056.5,287.9661865234375
2057.5,287.9665222167969
2058.5,287.96588134765625
2059.5,287.9676208496094
2060.5,287.9674987792969
2061.5,287.9676818847656
2062.5,287.96917724609375
2063.5,287.9689025878906
2064.5,287.970458984375
2065.5,287.9709777832031
2066.5,287.97265625
2067.5,287.9708557128906
2068.5,287.97076416015625
2069.5,287.9717102050781
2070.5,287.97210693359375
2071.5,287.97320556640625
2072.5,287.97381591796875
2073.5,287.9734802246094
2074.5,287.9761962890625
2075.5,287.973876953125
2076.5,287.97430419921875
2077.5,287.9750671386719
2078.5,287.975341796875
2079.5,287.9736633300781
2080.5,287.97515869140625
2081.5,287.97479248046875
2082.5,287.97454833984375
2083.5,287.9757080078125
2084.5,287.9778747558594
2085.5,287.9793701171875
2086.5,287.9777526855469
2087.5,287.9781799316406
2088.5,287.9771423339844
2089.5,287.97845458984375
2090.5,287.9797058105469
2091.5,287.9802551269531
2092.5,287.9815673828125
2093.5,287.9792175292969
2094.5,287.98077392578125
2095.5,287.98138427734375
2096.5,287.9828796386719
2097.5,287.9855041503906
2098.5,287.9839782714844
2099.5,287.98455810546875
2100.5,287.9837341308594
2101.5,287.9849853515625
2102.5,287.98748779296875
2103.5,287.9879455566406
2104.5,287.98663330078125
2105.5,287.9898376464844
2106.5,287.98870849609375
2107.5,287.9909973144531
2108.5,287.9923095703125
2109.5,287.99176025390625
2110.5,287.9924621582031
2111.5,287.9947204589844
2112.5,287.99615478515625
2113.5,287.99578857421875
2114.5,287.9957275390625
2115.5,287.9976806640625
2116.5,287.9953918457031
2117.5,287.99664306640625
2118.5,287.9968566894531
2119.5,287.99798583984375
2120.5,287.99578857421875
2121.5,287.9964599609375
2122.5,287.99652099609375
2123.5,287.9988708496094
2124.5,287.9985656738281
2125.5,288.0005798339844
2126.5,287.99798583984375
2127.5,287.9981384277344
2128.5,287.997802734375
2129.5,288.00018310546875
2130.5,288.002197265625
2131.5,288.0033874511719
2132.5,288.005126953125
2133.5,288.00341796875
2134.5,288.00274658203125
2135.5,288.0032653808594
2136.5,288.0025329589844
2137.5,288.0035095214844
2138.5,288.00341796875
2139.5,288.0025634765625
2140.5,288.0022277832031
2141.5,288.0012512207031
2142.5,288.0019836425781
2143.5,288.0009460449219
2144.5,288.00347900390625
2145.5,288.00518798828125
2146.5,288.0063171386719
2147.5,288.0039367675781
2148.5,288.00225830078125
2149.5,288.0015563964844
2150.5,288.0037536621094
2151.5,288.0039978027344
2152.5,288.0058898925781
2153.5,288.0065002441406
2154.5,288.00531005859375
2155.5,288.00341796875
2156.5,288.0018615722656
2157.5,288.0042419433594
2158.5,288.0052185058594
2159.5,288.007080078125
2160.5,288.0096740722656
2161.5,288.0069885253906
2162.5,288.0054626464844
2163.5,288.0030212402344
2164.5,288.004638671875
2165.5,288.00634765625
2166.5,288.0065612792969
2167.5,288.0072021484375
2168.5,288.0074462890625
2169.5,288.0061950683594
2170.5,288.0059509277344
2171.5,288.0086364746094
2172.5,288.01202392578125
2173.5,288.0132141113281
2174.5,288.0129089355469
2175.5,288.0125427246094
2176.5,288.0098876953125
2177.5,288.0096740722656
2178.5,288.0112609863281
2179.5,288.0115966796875
2180.5,288.0126037597656
2181.5,288.0098571777344
2182.5,288.00848388671875
2183.5,288.0081787109375
2184.5,288.010498046875
2185.5,288.0120849609375
2186.5,288.0140686035156
2187.5,288.0169982910156
2188.5,288.0166320800781
2189.5,288.01568603515625
2190.5,288.013671875
2191.5,288.0124816894531
2192.5,288.01385498046875
2193.5,288.01361083984375
2194.5,288.0160827636719
2195.5,288.01617431640625
2196.5,288.0137634277344
2197.5,288.01226806640625
2198.5,288.0107421875
2199.5,288.011962890625
2200.5,288.01513671875
2201.5,288.0173645019531
2202.5,288.0171203613281
2203.5,288.0155029296875
2204.5,288.0130920410156
2205.5,288.0142517089844
2206.5,288.013671875
2207.5,288.0148010253906
2208.5,288.017578125
2209.5,288.016357421875
2210.5,288.0153503417969
2211.5,288.0137023925781
2212.5,288.0133972167969
2213.5,288.01263427734375
2214.5,288.015625
2215.5,288.01934814453125
2216.5,288.0202941894531
2217.5,288.0200500488281
2218.5,288.01934814453125
2219.5,288.01751708984375
2220.5,288.0185546875
2221.5,288.0162658691406
2222.5,288.0185241699219
2223.5,288.0181884765625
2224.5,288.01715087890625
2225.5,288.01654052734375
2226.5,288.01519775390625
2227.5,288.0152587890625
2228.5,288.01611328125
2229.5,288.0189514160156
2230.5,288.0206604003906
2231.5,288.0215148925781
2232.5,288.0205383300781
2233.5,288.018798828125
2234.5,288.0209655761719
2235.5,288.0227966308594
2236.5,288.0220947265625
2237.5,288.0215759277344
2238.5,288.0216979980469
2239.5,288.0204772949219
2240.5,288.02093505859375
2241.5,288.02288818359375
2242.5,288.0257873535156
2243.5,288.02667236328125
2244.5,288.028076171875
2245.5,288.02886962890625
2246.5,288.0298767089844
2247.5,288.0314025878906
2248.5,288.03173828125
2249.5,288.0318298339844
2250.5,288.03167724609375
2251.5,288.0318603515625
2252.5,288.0347900390625
2253.5,288.0362243652344
2254.5,288.0355224609375
2255.5,288.0372314453125
2256.5,288.0377502441406
2257.5,288.03826904296875
2258.5,288.0395812988281
2259.5,288.0399169921875
2260.5,288.0443420410156
2261.5,288.0458984375
2262.5,288.0485534667969
2263.5,288.0511474609375
2264.5,288.0514221191406
2265.5,288.0531311035156
2266.5,288.0537109375
2267.5,288.054931640625
2268.5,288.056884765625
2269.5,288.05828857421875
2270.5,288.06109619140625
2271.5,288.0621032714844
2272.5,288.0623779296875
2273.5,288.0624694824219
2274.5,288.060791015625
2275.5,288.0613098144531
2276.5,288.0603332519531
2277.5,288.0592041015625
2278.5,288.0587158203125
2279.5,288.05706787109375
2280.5,288.05712890625
2281.5,288.0547790527344
2282.5,288.05242919921875
2283.5,288.05279541015625
2284.5,288.0513916015625
2285.5,288.0513000488281
2286.5,288.04974365234375
2287.5,288.0494689941406
2288.5,288.0475769042969
2289.5,288.0448913574219
2290.5,288.0450744628906
2291.5,288.043701171875
2292.5,288.0428771972656
2293.5,288.0409240722656
2294.5,288.03790283203125
2295.5,288.0378112792969
2296.5,288.0363464355469
2297.5,288.0346984863281
2298.5,288.03521728515625
2299.5,288.03436279296875
2300.5,288.03497314453125
2301.5,288.0345153808594
2302.5,288.0347595214844
2303.5,288.0349426269531
2304.5,288.03497314453125
2305.5,288.0352478027344
2306.5,288.0339660644531
2307.5,288.03436279296875
2308.5,288.0359802246094
2309.5,288.03485107421875
2310.5,288.037109375
2311.5,288.0364685058594
2312.5,288.03826904296875
2313.5,288.03790283203125
2314.5,288.0374450683594
2315.5,288.03985595703125
2316.5,288.0403137207031
2317.5,288.0420837402344
2318.5,288.0445861816406
2319.5,288.04608154296875
2320.5,288.0491638183594
2321.5,288.0506591796875
2322.5,288.05194091796875
2323.5,288.05389404296875
2324.5,288.0555725097656
2325.5,288.05816650390625
2326.5,288.05889892578125
2327.5,288.0623474121094
2328.5,288.06585693359375
2329.5,288.06829833984375
2330.5,288.07159423828125
2331.5,288.0731506347656
2332.5,288.07672119140625
2333.5,288.07708740234375
2334.5,288.0785217285156
2335.5,288.0802001953125
2336.5,288.08062744140625
2337.5,288.0818786621094
2338.5,288.0809326171875
2339.5,288.0801696777344
2340.5,288.0808410644531
2341.5,288.0788269042969
2342.5,288.0760192871094
2343.5,288.074462890625
2344.5,288.0719299316406
2345.5,288.0699462890625
2346.5,288.0675354003906
2347.5,288.06854248046875
2348.5,288.068359375
2349.5,288.0688171386719
2350.5,288.06805419921875
2351.5,288.0646057128906
2352.5,288.0643615722656
2353.5,288.0626220703125
2354.5,288.0594177246094
2355.5,288.05999755859375
2356.5,288.05926513671875
2357.5,288.05950927734375
2358.5,288.0593566894531
2359.5,288.0579833984375
2360.5,288.05914306640625
2361.5,288.05865478515625
2362.5,288.05804443359375
2363.5,288.05889892578125
2364.5,288.05810546875
2365.5,288.0583190917969
2366.5,288.05731201171875
2367.5,288.05743408203125
2368.5,288.05755615234375
2369.5,288.0567932128906
2370.5,288.05706787109375
2371.5,288.0544128417969
2372.5,288.05517578125
2373.5,288.0550231933594
2374.5,288.05517578125
2375.5,288.0562438964844
2376.5,288.05584716796875
2377.5,288.05706787109375
2378.5,288.05877685546875
2379.5,288.0591125488281
2380.5,288.0606994628906
2381.5,288.0604553222656
2382.5,288.0602722167969
2383.5,288.06036376953125
2384.5,288.05975341796875
2385.5,288.06195068359375
2386.5,288.0621337890625
2387.5,288.0636901855469
2388.5,288.0655517578125
2389.5,288.0655517578125
2390.5,288.0669250488281
2391.5,288.06591796875
2392.5,288.06683349609375
2393.5,288.0664367675781
2394.5,288.06500244140625
2395.5,288.06683349609375
2396.5,288.0679016113281
2397.5,288.06915283203125
2398.5,288.0711975097656
2399.5,288.0706787109375
2400.5,288.0719299316406
2401.5,288.0696105957031
2402.5,288.0696105957031
2403.5,288.0699768066406
2404.5,288.0683898925781
2405.5,288.0692138671875
2406.5,288.0680236816406
2407.5,288.0688781738281
2408.5,288.0703125
2409.5,288.0702209472656
2410.5,288.0712890625
2411.5,288.07061767578125
2412.5,288.0703125
2413.5,288.069580078125
2414.5,288.06787109375
2415.5,288.0678405761719
2416.5,288.0665588378906
2417.5,288.0666809082031
2418.5,288.0669860839844
2419.5,288.06732177734375
2420.5,288.0682678222656
2421.5,288.0680847167969
2422.5,288.0679016113281
2423.5,288.0681457519531
2424.5,288.06671142578125
2425.5,288.0660095214844
2426.5,288.06573486328125
2427.5,288.0650329589844
2428.5,288.0641784667969
2429.5,288.0628662109375
2430.5,288.0633850097656
2431.5,288.06488037109375
2432.5,288.0652160644531
2433.5,288.0665588378906
2434.5,288.0661926269531
2435.5,288.0661926269531
2436.5,288.06524658203125
2437.5,288.06475830078125
2438.5,288.0652160644531
2439.5,288.061767578125
2440.5,288.062255859375
2441.5,288.063232421875
2442.5,288.0639343261719
2443.5,288.0668029785156
2444.5,288.0652160644531
2445.5,288.0671691894531
2446.5,288.06683349609375
2447.5,288.0647888183594
2448.5,288.0649719238281
2449.5,288.0630187988281
2450.5,288.06280517578125
2451.5,288.063232421875
2452.5,288.06671142578125
2453.5,288.0669860839844
2454.5,288.06658935546875
2455.5,288.06951904296875
2456.5,288.0682678222656
2457.5,288.0684509277344
2458.5,288.0703125
2459.5,288.0678405761719
2460.5,288.0670471191406
2461.5,288.06707763671875
2462.5,288.0662536621094
2463.5,288.06903076171875
2464.5,288.0682067871094
2465.5,288.0707092285156
2466.5,288.0698547363281
2467.5,288.06976318359375
2468.5,288.0718994140625
2469.5,288.06988525390625
2470.5,288.0686950683594
2471.5,288.0683288574219
2472.5,288.067138671875
2473.5,288.0671081542969
2474.5,288.06689453125
2475.5,288.0695495605469
2476.5,288.0707092285156
2477.5,288.0717468261719
2478.5,288.0724182128906
2479.5,288.07098388671875
2480.5,288.07147216796875
2481.5,288.0701599121094
2482.5,288.0681457519531
2483.5,288.0690612792969
2484.5,288.0668029785156
2485.5,288.068603515625
2486.5,288.0700988769531
2487.5,288.07061767578125
2488.5,288.0723571777344
2489.5,288.072265625
2490.5,288.07012939453125
2491.5,288.0677490234375
2492.5,288.0682067871094
2493.5,288.0672302246094
2494.5,288.0658874511719
2495.5,288.06591796875
2496.5,288.0664367675781
2497.5,288.06884765625
2498.5,288.07073974609375
2499.5,288.0692138671875
2500.5,288.07073974609375
2501.5,288.0709533691406
2502.5,288.0698547363281
2503.5,288.07000732421875
2504.5,288.0672912597656
2505.5,288.0679016113281
2506.5,288.0688781738281
2507.5,288.0711364746094
2508.5,288.0730895996094
2509.5,288.0736083984375
2510.5,288.0732727050781
2511.5,288.070556640625
2512.5,288.07122802734375
2513.5,288.06988525390625
2514.5,288.068603515625
2515.5,288.06976318359375
2516.5,288.0689392089844
2517.5,288.0707702636719
2518.5,288.0717468261719
2519.5,288.07293701171875
2520.5,288.0736999511719
2521.5,288.0728759765625
2522.5,288.072021484375
2523.5,288.07330322265625
2524.5,288.07208251953125
2525.5,288.07257080078125
2526.5,288.0718688964844
2527.5,288.0710144042969
2528.5,288.07110595703125
2529.5,288.07305908203125
2530.5,288.0729064941406
2531.5,288.0735168457031
2532.5,288.0723876953125
2533.5,288.07305908203125
2534.5,288.0712585449219
2535.5,288.07208251953125
2536.5,288.0702819824219
2537.5,288.071533203125
2538.5,288.0730895996094
2539.5,288.0724792480469
2540.5,288.0750732421875
2541.5,288.0760498046875
2542.5,288.0738830566406
2543.5,288.07452392578125
2544.5,288.07275390625
2545.5,288.0724792480469
2546.5,288.07196044921875
2547.5,288.0716552734375
2548.5,288.0701904296875
2549.5,288.070068359375
2550.5,288.0713195800781
2551.5,288.0716857910156
2552.5,288.07366943359375
2553.5,288.0732727050781
2554.5,288.07342529296875
2555.5,288.0730895996094
2556.5,288.0732727050781
2557.5,288.07244873046875
2558.5,288.0728759765625
2559.5,288.0719909667969
2560.5,288.0723876953125
2561.5,288.0717468261719
2562.5,288.07080078125
2563.5,288.0717468261719
2564.5,288.0710144042969
2565.5,288.0719299316406
2566.5,288.0712890625
2567.5,288.0727844238281
2568.5,288.0741271972656
2569.5,288.0738220214844
2570.5,288.0741271972656
2571.5,288.0721740722656
2572.5,288.0727233886719
2573.5,288.0718078613281
2574.5,288.07183837890625
2575.5,288.0726318359375
2576.5,288.0718688964844
2577.5,288.0730285644531
2578.5,288.0754699707031
2579.5,288.075439453125
2580.5,288.0764465332031
2581.5,288.0743713378906
2582.5,288.07489013671875
2583.5,288.073486328125
2584.5,288.0729064941406
2585.5,288.07421875
2586.5,288.07470703125
2587.5,288.07391357421875
2588.5,288.0754699707031
2589.5,288.07476806640625
2590.5,288.07635498046875
2591.5,288.07501220703125
2592.5,288.0753173828125
2593.5,288.0749206542969
2594.5,288.0736083984375
2595.5,288.07318115234375
2596.5,288.07147216796875
2597.5,288.0717468261719
2598.5,288.0743408203125
2599.5,288.07366943359375
2600.5,288.075439453125
2601.5,288.07476806640625
2602.5,288.0746154785156
2603.5,288.0755615234375
2604.5,288.0739440917969
2605.5,288.0737609863281
2606.5,288.07275390625
2607.5,288.0728759765625
2608.5,288.0734558105469
2609.5,288.0739440917969
2610.5,288.0758056640625
2611.5,288.0745849609375
2612.5,288.0758972167969
2613.5,288.07574462890625
2614.5,288.07501220703125
2615.5,288.07415771484375
2616.5,288.07196044921875
2617.5,288.07159423828125
2618.5,288.07244873046875
2619.5,288.0744934082031
2620.5,288.0768127441406
2621.5,288.0766906738281
2622.5,288.0766906738281
2623.5,288.0766296386719
2624.5,288.07525634765625
2625.5,288.07525634765625
2626.5,288.07476806640625
2627.5,288.0752868652344
2628.5,288.0730895996094
2629.5,288.074462890625
2630.5,288.0763854980469
2631.5,288.0767822265625
2632.5,288.0783386230469
2633.5,288.0778503417969
2634.5,288.07855224609375
2635.5,288.0779724121094
2636.5,288.0762939453125
2637.5,288.07672119140625
2638.5,288.0762634277344
2639.5,288.0753173828125
2640.5,288.0751037597656
2641.5,288.0746154785156
2642.5,288.07879638671875
2643.5,288.0794982910156
2644.5,288.0804443359375
2645.5,288.080322265625
2646.5,288.07928466796875
2647.5,288.0779113769531
2648.5,288.07598876953125
2649.5,288.0766296386719
2650.5,288.0784912109375
2651.5,288.07867431640625
2652.5,288.08013916015625
2653.5,288.080078125
2654.5,288.0805969238281
2655.5,288.0805969238281
2656.5,288.0777282714844
2657.5,288.0793151855469
2658.5,288.0777282714844
2659.5,288.0765380859375
2660.5,288.079345703125
2661.5,288.07952880859375
2662.5,288.08148193359375
2663.5,288.0805358886719
2664.5,288.0804443359375
2665.5,288.0793151855469
2666.5,288.07879638671875
2667.5,288.07818603515625
2668.5,288.0781555175781
2669.5,288.0771789550781
2670.5,288.0782775878906
2671.5,288.07830810546875
2672.5,288.0798645019531
2673.5,288.0807800292969
2674.5,288.0815124511719
2675.5,288.0820617675781
2676.5,288.0806579589844
2677.5,288.0829772949219
2678.5,288.08294677734375
2679.5,288.0818786621094
2680.5,288.0798645019531
2681.5,288.0806579589844
2682.5,288.0811767578125
2683.5,288.0803527832031
2684.5,288.08050537109375
2685.5,288.08087158203125
2686.5,288.0823059082031
2687.5,288.08148193359375
2688.5,288.0820617675781
2689.5,288.08258056640625
2690.5,288.0832824707031
2691.5,288.08319091796875
2692.5,288.08221435546875
2693.5,288.0827941894531
2694.5,288.0830383300781
2695.5,288.0819091796875
2696.5,288.08270263671875
2697.5,288.0843811035156
2698.5,288.08563232421875
2699.5,288.0851745605469
2700.5,288.08563232421875
2701.5,288.08599853515625
2702.5,288.0855407714844
2703.5,288.0846252441406
2704.5,288.08477783203125
2705.5,288.0851745605469
2706.5,288.0848388671875
2707.5,288.083740234375
2708.5,288.0843200683594
2709.5,288.085693359375
2710.5,288.0869445800781
2711.5,288.0882263183594
2712.5,288.0890197753906
2713.5,288.0895690917969
2714.5,288.08941650390625
2715.5,288.0874328613281
2716.5,288.0859375
2717.5,288.0856628417969
2718.5,288.0867919921875
2719.5,288.0884094238281
2720.5,288.08935546875
2721.5,288.0909729003906
2722.5,288.08941650390625
2723.5,288.0889892578125
2724.5,288.0876770019531
2725.5,288.086669921875
2726.5,288.08599853515625
2727.5,288.08544921875
2728.5,288.085693359375
2729.5,288.0889587402344
2730.5,288.0906677246094
2731.5,288.0911865234375
2732.5,288.0921630859375
2733.5,288.0917053222656
2734.5,288.0914306640625
2735.5,288.0904235839844
2736.5,288.08917236328125
2737.5,288.0880432128906
2738.5,288.0882263183594
2739.5,288.0885314941406
2740.5,288.0896301269531
2741.5,288.0901794433594
2742.5,288.0898742675781
2743.5,288.0915832519531
2744.5,288.09014892578125
2745.5,288.0911865234375
2746.5,288.0916748046875
2747.5,288.0901184082031
2748.5,288.0892639160156
2749.5,288.08929443359375
2750.5,288.0892028808594
2751.5,288.0889587402344
2752.5,288.0912170410156
2753.5,288.0926513671875
2754.5,288.0944519042969
2755.5,288.0929260253906
2756.5,288.0917663574219
2757.5,288.0921325683594
2758.5,288.0921936035156
2759.5,288.0914001464844
2760.5,288.0903625488281
2761.5,288.0924072265625
2762.5,288.0931091308594
2763.5,288.09320068359375
2764.5,288.0934143066406
2765.5,288.0933837890625
2766.5,288.09478759765625
2767.5,288.0942077636719
2768.5,288.09326171875
2769.5,288.09375
2770.5,288.0928955078125
2771.5,288.09356689453125
2772.5,288.0929870605469
2773.5,288.0959167480469
2774.5,288.09552001953125
2775.5,288.0969543457031
2776.5,288.0959167480469
2777.5,288.0967102050781
2778.5,288.0959167480469
2779.5,288.09442138671875
2780.5,288.09478759765625
2781.5,288.0951232910156
2782.5,288.09527587890625
2783.5,288.0957336425781
2784.5,288.0968933105469
2785.5,288.0985412597656
2786.5,288.0980224609375
2787.5,288.09796142578125
2788.5,288.09796142578125
2789.5,288.0984802246094
2790.5,288.0995788574219
2791.5,288.09857177734375
2792.5,288.098388671875
2793.5,288.098388671875
2794.5,288.09906005859375
2795.5,288.09954833984375
2796.5,288.1017150878906
2797.5,288.1026611328125
2798.5,288.10107421875
2799.5,288.1012268066406
2800.5,288.1006774902344
2801.5,288.1004943847656
2802.5,288.10009765625
2803.5,288.0992431640625
2804.5,288.1012268066406
2805.5,288.1026611328125
2806.5,288.10296630859375
2807.5,288.10296630859375
2808.5,288.1026916503906
2809.5,288.1050109863281
2810.5,288.1040954589844
2811.5,288.10418701171875
2812.5,288.104248046875
2813.5,288.1048583984375
2814.5,288.10394287109375
2815.5,288.1033935546875
2816.5,288.1033020019531
2817.5,288.10321044921875
2818.5,288.1037292480469
2819.5,288.1050720214844
2820.5,288.10498046875
2821.5,288.10614013671875
2822.5,288.1065673828125
2823.5,288.10614013671875
2824.5,288.1061706542969
2825.5,288.10601806640625
2826.5,288.1058349609375
2827.5,288.1064758300781
2828.5,288.1061706542969
2829.5,288.1074523925781
2830.5,288.1077880859375
2831.5,288.1073913574219
2832.5,288.1082763671875
2833.5,288.10906982421875
2834.5,288.1084899902344
2835.5,288.10833740234375
2836.5,288.1081848144531
2837.5,288.1077880859375
2838.5,288.1064758300781
2839.5,288.1053161621094
2840.5,288.1055603027344
2841.5,288.1070556640625
2842.5,288.1094665527344
2843.5,288.10968017578125
2844.5,288.11077880859375
2845.5,288.1089782714844
2846.5,288.10931396484375
2847.5,288.1083068847656
2848.5,288.1087646484375
2849.5,288.1080627441406
