Time (year),fco2nat (PgC a-1)
1954.5,-7.101063251495361
1955.5,-6.994219779968262
1956.5,-6.9331278800964355
1957.5,-6.839486122131348
1958.5,-6.745434284210205
1959.5,-6.645367622375488
1960.5,-6.567193031311035
1961.5,-6.453714847564697
1962.5,-5.869277477264404
1963.5,-5.053694725036621
1964.5,-4.431314945220947
1965.5,-3.970137596130371
1966.5,-3.6743359565734863
1967.5,-3.3702542781829834
1968.5,-3.1484291553497314
1969.5,-2.974193572998047
1970.5,-2.821716547012329
1971.5,-2.7152211666107178
1972.5,-2.620842695236206
1973.5,-2.4969406127929688
1974.5,-2.444303512573242
1975.5,-2.3684165477752686
1976.5,-2.333065986633301
1977.5,-2.255213737487793
1978.5,-2.154815912246704
1979.5,-2.1037943363189697
1980.5,-2.086699962615967
1981.5,-2.0438170433044434
1982.5,-1.9940956830978394
1983.5,-1.9547362327575684
1984.5,-1.943288803100586
1985.5,-1.9186830520629883
1986.5,-1.8765015602111816
1987.5,-1.8657958507537842
1988.5,-1.8187830448150635
1989.5,-1.807382345199585
1990.5,-1.787916660308838
1991.5,-1.715219259262085
1992.5,-1.6979224681854248
1993.5,-1.6882867813110352
1994.5,-1.651841163635254
1995.5,-1.627687692642212
1996.5,-1.5927693843841553
1997.5,-1.5439867973327637
1998.5,-1.513890027999878
1999.5,-1.4897301197052002
2000.5,-1.506300926208496
2001.5,-1.476406216621399
2002.5,-1.4233359098434448
2003.5,-1.4148895740509033
2004.5,-1.382054328918457
2005.5,-1.3475338220596313
2006.5,-1.3291105031967163
2007.5,-1.3154720067977905
2008.5,-1.2800326347351074
2009.5,-1.2702546119689941
2010.5,-1.2518224716186523
2011.5,-1.225337266921997
2012.5,-1.2238870859146118
2013.5,-1.2033374309539795
2014.5,-1.1875298023223877
2015.5,-1.1687065362930298
2016.5,-1.1409869194030762
2017.5,-1.1437616348266602
2018.5,-1.1406371593475342
2019.5,-1.0932300090789795
2020.5,-1.095104694366455
2021.5,-1.0773200988769531
2022.5,-1.0677841901779175
2023.5,-1.0585858821868896
2024.5,-1.045884609222412
2025.5,-1.0540225505828857
2026.5,-1.0291109085083008
2027.5,-1.0401551723480225
2028.5,-1.0541155338287354
2029.5,-1.062549114227295
2030.5,-1.0640227794647217
2031.5,-1.031275749206543
2032.5,-1.0371795892715454
2033.5,-1.06980299949646
2034.5,-1.0720915794372559
2035.5,-1.0983843803405762
2036.5,-1.0564512014389038
2037.5,-1.0810294151306152
2038.5,-1.0767366886138916
2039.5,-1.1089320182800293
2040.5,-1.118119478225708
2041.5,-1.1014046669006348
2042.5,-1.107677698135376
2043.5,-1.1214560270309448
2044.5,-1.088456153869629
2045.5,-1.1203641891479492
2046.5,-1.1440181732177734
2047.5,-1.145221471786499
2048.5,-1.1330788135528564
2049.5,-1.1195677518844604
2050.5,-1.1299430131912231
2051.5,-1.1383486986160278
2052.5,-1.1588937044143677
2053.5,-1.1638433933258057
2054.5,-1.1417841911315918
2055.5,-1.1513357162475586
2056.5,-1.1443407535552979
2057.5,-1.1479854583740234
2058.5,-1.1488511562347412
2059.5,-1.1402575969696045
2060.5,-1.1464686393737793
2061.5,-1.108798623085022
2062.5,-1.1190366744995117
2063.5,-1.1184860467910767
2064.5,-1.1095885038375854
2065.5,-1.107182264328003
2066.5,-1.1102906465530396
2067.5,-1.0890201330184937
2068.5,-1.078661322593689
2069.5,-1.0775750875473022
2070.5,-1.0775425434112549
2071.5,-1.0767420530319214
2072.5,-1.0518062114715576
2073.5,-1.0514088869094849
2074.5,-1.0456424951553345
2075.5,-1.0233640670776367
2076.5,-1.0102570056915283
2077.5,-1.0180925130844116
2078.5,-1.009650468826294
2079.5,-0.9764739274978638
2080.5,-0.9557301998138428
2081.5,-0.976632833480835
2082.5,-0.9570201635360718
2083.5,-0.95341956615448
2084.5,-0.933696985244751
2085.5,-0.9258026480674744
2086.5,-0.907371997833252
2087.5,-0.9119618535041809
2088.5,-0.8883246183395386
2089.5,-0.8875981569290161
2090.5,-0.8709302544593811
2091.5,-0.8394248485565186
2092.5,-0.8460229635238647
2093.5,-0.8455297946929932
2094.5,-0.8340104818344116
2095.5,-0.8170794248580933
2096.5,-0.8197164535522461
2097.5,-0.7730745673179626
2098.5,-0.7742260694503784
2099.5,-0.7586203813552856
2100.5,-0.7291175723075867
2101.5,-0.741396427154541
2102.5,-0.7294034361839294
2103.5,-0.7206824421882629
2104.5,-0.6862850785255432
2105.5,-0.7235915660858154
2106.5,-0.7073764801025391
2107.5,-0.7110825777053833
2108.5,-0.6858261823654175
2109.5,-0.7036421298980713
2110.5,-0.6833312511444092
2111.5,-0.7019346952438354
2112.5,-0.7099171280860901
2113.5,-0.6869892477989197
2114.5,-0.6751617193222046
2115.5,-0.6733359694480896
2116.5,-0.6768226027488708
2117.5,-0.6721683144569397
2118.5,-0.6540974974632263
2119.5,-0.6531275510787964
2120.5,-0.6725238561630249
2121.5,-0.6581205725669861
2122.5,-0.6723355054855347
2123.5,-0.6596341729164124
2124.5,-0.6656941175460815
2125.5,-0.6375601291656494
2126.5,-0.6590501666069031
2127.5,-0.6526689529418945
2128.5,-0.6307157874107361
2129.5,-0.6521129012107849
2130.5,-0.6094595789909363
2131.5,-0.6376730799674988
2132.5,-0.6537704467773438
2133.5,-0.6313920021057129
2134.5,-0.6428130865097046
2135.5,-0.6323174238204956
2136.5,-0.6239709854125977
2137.5,-0.6448194980621338
2138.5,-0.6270695328712463
2139.5,-0.6266934871673584
2140.5,-0.6640671491622925
2141.5,-0.6438653469085693
2142.5,-0.6420270204544067
2143.5,-0.6223489046096802
2144.5,-0.6377754211425781
2145.5,-0.6129403114318848
2146.5,-0.632844090461731
2147.5,-0.6357486844062805
2148.5,-0.6414717435836792
2149.5,-0.6257808208465576
2150.5,-0.628862738609314
2151.5,-0.6335865259170532
2152.5,-0.6304324865341187
2153.5,-0.6236567497253418
2154.5,-0.61199951171875
2155.5,-0.5979947447776794
2156.5,-0.603833019733429
2157.5,-0.6197167634963989
2158.5,-0.6076737642288208
2159.5,-0.610919177532196
2160.5,-0.600915253162384
2161.5,-0.6089409589767456
2162.5,-0.6001700162887573
2163.5,-0.6104893684387207
2164.5,-0.5804924964904785
2165.5,-0.5698994398117065
2166.5,-0.5891824960708618
2167.5,-0.6198346614837646
2168.5,-0.5889238119125366
2169.5,-0.5677251219749451
2170.5,-0.5850802659988403
2171.5,-0.5867601633071899
2172.5,-0.5672773718833923
2173.5,-0.573283314704895
2174.5,-0.5677059292793274
2175.5,-0.5666186213493347
2176.5,-0.5426604747772217
2177.5,-0.5622924566268921
2178.5,-0.5520954728126526
2179.5,-0.5546362996101379
2180.5,-0.5568431615829468
2181.5,-0.5442966818809509
2182.5,-0.5532165765762329
2183.5,-0.5606485605239868
2184.5,-0.5300853848457336
2185.5,-0.531146764755249
2186.5,-0.5371766090393066
2187.5,-0.5378855466842651
2188.5,-0.5428246259689331
2189.5,-0.5416229367256165
2190.5,-0.5214621424674988
2191.5,-0.5145318508148193
2192.5,-0.5402672290802002
2193.5,-0.5396828651428223
2194.5,-0.5178191661834717
2195.5,-0.5485450029373169
2196.5,-0.5181252956390381
2197.5,-0.5320717692375183
2198.5,-0.5166052579879761
2199.5,-0.5474618673324585
2200.5,-0.5306936502456665
2201.5,-0.551176905632019
2202.5,-0.5258563160896301
2203.5,-0.5166002511978149
2204.5,-0.508735179901123
2205.5,-0.5475260019302368
2206.5,-0.5234317779541016
2207.5,-0.5312371253967285
2208.5,-0.5376933813095093
2209.5,-0.5172024369239807
2210.5,-0.5145242214202881
2211.5,-0.5240459442138672
2212.5,-0.5034395456314087
2213.5,-0.5329481959342957
2214.5,-0.5025533437728882
2215.5,-0.5121136903762817
2216.5,-0.5323779582977295
2217.5,-0.5204782485961914
2218.5,-0.5462088584899902
2219.5,-0.5252701044082642
2220.5,-0.5177075862884521
2221.5,-0.5328215956687927
2222.5,-0.5224475264549255
2223.5,-0.5433275699615479
2224.5,-0.5485724806785583
2225.5,-0.5200289487838745
2226.5,-0.5304889678955078
2227.5,-0.5306869745254517
2228.5,-0.5390862226486206
2229.5,-0.53019118309021
2230.5,-0.5483278036117554
2231.5,-0.5300690531730652
2232.5,-0.5256198048591614
2233.5,-0.5180012583732605
2234.5,-0.5571584105491638
2235.5,-0.5314034819602966
2236.5,-0.5583720207214355
2237.5,-0.5541282296180725
2238.5,-0.5290377140045166
2239.5,-0.5277056097984314
2240.5,-0.5293190479278564
2241.5,-0.5337148308753967
2242.5,-0.5730271339416504
2243.5,-0.5603270530700684
2244.5,-0.562029242515564
2245.5,-0.5669660568237305
2246.5,-0.5345526933670044
2247.5,-0.5511276125907898
2248.5,-0.5613155364990234
2249.5,-0.5358710289001465
2250.5,-0.5592026710510254
2251.5,-0.556586503982544
2252.5,-0.5538507699966431
2253.5,-0.5535038113594055
2254.5,-0.5604238510131836
2255.5,-0.5711663961410522
2256.5,-0.5598227977752686
2257.5,-0.5556669235229492
2258.5,-0.5529348850250244
2259.5,-0.54278165102005
2260.5,-0.5780801177024841
2261.5,-0.5839436650276184
2262.5,-0.5644136667251587
2263.5,-0.546875536441803
2264.5,-0.5498901605606079
2265.5,-0.5778226256370544
2266.5,-0.5557286739349365
2267.5,-0.5823912024497986
2268.5,-0.5877366065979004
2269.5,-0.579718291759491
2270.5,-0.554984450340271
2271.5,-0.5486184358596802
2272.5,-0.5961011052131653
2273.5,-0.5887278914451599
2274.5,-0.5685850977897644
2275.5,-0.5888959765434265
2276.5,-0.5875822901725769
2277.5,-0.5689905285835266
2278.5,-0.5905507802963257
2279.5,-0.583123505115509
2280.5,-0.5911322832107544
2281.5,-0.6019591093063354
2282.5,-0.576144278049469
2283.5,-0.574733555316925
2284.5,-0.6078413128852844
2285.5,-0.6141729950904846
2286.5,-0.6010414361953735
2287.5,-0.6026098728179932
2288.5,-0.5770050883293152
2289.5,-0.5831247568130493
2290.5,-0.6106746792793274
2291.5,-0.5999559760093689
2292.5,-0.5831447839736938
2293.5,-0.5761248469352722
2294.5,-0.577355682849884
2295.5,-0.598952054977417
2296.5,-0.5803708434104919
2297.5,-0.5700197815895081
2298.5,-0.5763269662857056
2299.5,-0.5733792781829834
2300.5,-0.5938807129859924
2301.5,-0.5642825961112976
2302.5,-0.574066162109375
2303.5,-0.5727980732917786
2304.5,-0.5644190311431885
2305.5,-0.5925834774971008
2306.5,-0.5517037510871887
2307.5,-0.5634979009628296
2308.5,-0.538784384727478
2309.5,-0.5640640258789062
2310.5,-0.5989147424697876
2311.5,-0.5759247541427612
2312.5,-0.5360232591629028
2313.5,-0.5780824422836304
2314.5,-0.5564174652099609
2315.5,-0.5599617958068848
2316.5,-0.5726801753044128
2317.5,-0.5557680130004883
2318.5,-0.5944411158561707
2319.5,-0.5557342171669006
2320.5,-0.540960967540741
2321.5,-0.5665770769119263
2322.5,-0.5897766947746277
2323.5,-0.5677397847175598
2324.5,-0.5235065221786499
2325.5,-0.5312895774841309
2326.5,-0.5345745086669922
2327.5,-0.555428683757782
2328.5,-0.5483630895614624
2329.5,-0.540827214717865
2330.5,-0.5266651511192322
2331.5,-0.538112998008728
2332.5,-0.5286652445793152
2333.5,-0.5525513291358948
2334.5,-0.545060396194458
2335.5,-0.5386945605278015
2336.5,-0.5312585830688477
2337.5,-0.5196441411972046
2338.5,-0.5430365204811096
2339.5,-0.543497622013092
2340.5,-0.5621925592422485
2341.5,-0.5504845380783081
2342.5,-0.5300082564353943
2343.5,-0.5434994697570801
2344.5,-0.5261904001235962
2345.5,-0.5564730763435364
2346.5,-0.5482743382453918
2347.5,-0.5682162046432495
2348.5,-0.5430526733398438
2349.5,-0.5410947799682617
2350.5,-0.5419406294822693
2351.5,-0.528559148311615
2352.5,-0.5333419442176819
2353.5,-0.5648238062858582
2354.5,-0.5359379649162292
2355.5,-0.537764310836792
2356.5,-0.5129559636116028
2357.5,-0.5444290637969971
2358.5,-0.5430352687835693
2359.5,-0.550025463104248
2360.5,-0.5571538209915161
2361.5,-0.5272354483604431
2362.5,-0.512852132320404
2363.5,-0.5183525085449219
2364.5,-0.5502269864082336
2365.5,-0.5463075637817383
2366.5,-0.5182650685310364
2367.5,-0.5038530826568604
2368.5,-0.5236291885375977
2369.5,-0.5157934427261353
2370.5,-0.5540211200714111
2371.5,-0.5175294280052185
2372.5,-0.5073665380477905
2373.5,-0.5129890441894531
2374.5,-0.4855184555053711
2375.5,-0.5232667922973633
2376.5,-0.5173536539077759
2377.5,-0.5210667848587036
2378.5,-0.4967436194419861
2379.5,-0.4890860617160797
2380.5,-0.5061522722244263
2381.5,-0.4910672903060913
2382.5,-0.5035646557807922
2383.5,-0.4817296266555786
2384.5,-0.46403029561042786
2385.5,-0.503908634185791
2386.5,-0.46503540873527527
2387.5,-0.5007169246673584
2388.5,-0.49049654603004456
2389.5,-0.5050395727157593
2390.5,-0.5001946091651917
2391.5,-0.45904430747032166
2392.5,-0.48103174567222595
2393.5,-0.48180916905403137
2394.5,-0.4778948426246643
2395.5,-0.5004178285598755
2396.5,-0.4566793143749237
2397.5,-0.486441433429718
2398.5,-0.444134384393692
2399.5,-0.453342467546463
2400.5,-0.43710219860076904
2401.5,-0.4341944754123688
2402.5,-0.43426626920700073
2403.5,-0.4698132574558258
2404.5,-0.41943979263305664
2405.5,-0.46229806542396545
2406.5,-0.4644201099872589
2407.5,-0.44757241010665894
2408.5,-0.4140811860561371
2409.5,-0.41106730699539185
2410.5,-0.37523525953292847
2411.5,-0.45261624455451965
2412.5,-0.44063928723335266
2413.5,-0.43492668867111206
2414.5,-0.39302486181259155
2415.5,-0.4103361666202545
2416.5,-0.3719441592693329
2417.5,-0.3849041759967804
2418.5,-0.3917473256587982
2419.5,-0.39789214730262756
2420.5,-0.4150659739971161
2421.5,-0.4217800498008728
2422.5,-0.39961063861846924
2423.5,-0.3971579074859619
2424.5,-0.3861141502857208
2425.5,-0.36958664655685425
2426.5,-0.3756859600543976
2427.5,-0.39723721146583557
2428.5,-0.38179224729537964
2429.5,-0.39236006140708923
2430.5,-0.3715065121650696
2431.5,-0.3766166567802429
2432.5,-0.36632096767425537
2433.5,-0.3840521275997162
2434.5,-0.3702113628387451
2435.5,-0.3701758086681366
2436.5,-0.34795254468917847
2437.5,-0.3931707739830017
2438.5,-0.3470962941646576
2439.5,-0.3867412209510803
2440.5,-0.3797103762626648
2441.5,-0.4027966856956482
2442.5,-0.3748513162136078
2443.5,-0.3822423219680786
2444.5,-0.35498180985450745
2445.5,-0.3778490126132965
2446.5,-0.36689507961273193
2447.5,-0.3759561777114868
2448.5,-0.3759693503379822
2449.5,-0.36572185158729553
2450.5,-0.35875755548477173
2451.5,-0.3758077621459961
2452.5,-0.3773244619369507
2453.5,-0.3589584231376648
2454.5,-0.3460426926612854
2455.5,-0.35922783613204956
2456.5,-0.3465973436832428
2457.5,-0.38363367319107056
2458.5,-0.3470984697341919
2459.5,-0.3638375401496887
2460.5,-0.36835530400276184
2461.5,-0.3620573878288269
2462.5,-0.35774505138397217
2463.5,-0.3674238622188568
2464.5,-0.34282928705215454
2465.5,-0.35250669717788696
2466.5,-0.35915544629096985
2467.5,-0.376432329416275
2468.5,-0.332495778799057
2469.5,-0.35978230834007263
2470.5,-0.32021364569664
2471.5,-0.358017235994339
2472.5,-0.3465808629989624
2473.5,-0.3828003406524658
2474.5,-0.3395589590072632
2475.5,-0.35429614782333374
2476.5,-0.3430293798446655
2477.5,-0.3483247756958008
2478.5,-0.3506862223148346
2479.5,-0.3202986419200897
2480.5,-0.3320910632610321
2481.5,-0.3591151237487793
2482.5,-0.30821412801742554
2483.5,-0.33719101548194885
2484.5,-0.325343519449234
2485.5,-0.3489386737346649
2486.5,-0.3407648205757141
2487.5,-0.33018726110458374
2488.5,-0.32379215955734253
2489.5,-0.3416965901851654
2490.5,-0.3262762427330017
2491.5,-0.2979808747768402
2492.5,-0.28601282835006714
2493.5,-0.30004483461380005
2494.5,-0.306405246257782
2495.5,-0.32443416118621826
2496.5,-0.33057522773742676
2497.5,-0.32686418294906616
2498.5,-0.30091527104377747
2499.5,-0.2885121703147888
2500.5,-0.2674407362937927
2501.5,-0.3000677525997162
2502.5,-0.316942423582077
2503.5,-0.305499404668808
2504.5,-0.25928792357444763
2505.5,-0.27597418427467346
2506.5,-0.25976434350013733
2507.5,-0.2964351177215576
2508.5,-0.2864964008331299
2509.5,-0.31045109033584595
2510.5,-0.288772314786911
2511.5,-0.28733885288238525
2512.5,-0.28506600856781006
2513.5,-0.25257372856140137
2514.5,-0.2785225212574005
2515.5,-0.25258171558380127
2516.5,-0.24684728682041168
2517.5,-0.30159226059913635
2518.5,-0.24660564959049225
2519.5,-0.2920180559158325
2520.5,-0.2566232979297638
2521.5,-0.261760950088501
2522.5,-0.27544188499450684
2523.5,-0.27598780393600464
2524.5,-0.22855974733829498
2525.5,-0.23215462267398834
2526.5,-0.23361307382583618
2527.5,-0.26401185989379883
2528.5,-0.22243362665176392
2529.5,-0.26017439365386963
2530.5,-0.28257519006729126
2531.5,-0.25592976808547974
2532.5,-0.268838495016098
2533.5,-0.24285468459129333
2534.5,-0.22465577721595764
2535.5,-0.22959935665130615
2536.5,-0.23278963565826416
2537.5,-0.2340596616268158
2538.5,-0.2479017972946167
2539.5,-0.25338655710220337
2540.5,-0.24252882599830627
2541.5,-0.21683351695537567
2542.5,-0.22176246345043182
2543.5,-0.2099025845527649
2544.5,-0.2469296157360077
2545.5,-0.23104546964168549
2546.5,-0.22749517858028412
2547.5,-0.25570911169052124
2548.5,-0.1979454755783081
2549.5,-0.23196084797382355
2550.5,-0.2184879034757614
2551.5,-0.21344469487667084
2552.5,-0.22929716110229492
2553.5,-0.2115100771188736
2554.5,-0.23679326474666595
2555.5,-0.22734308242797852
2556.5,-0.19144771993160248
2557.5,-0.22756068408489227
2558.5,-0.21224910020828247
2559.5,-0.20555326342582703
2560.5,-0.18007026612758636
2561.5,-0.24299241602420807
2562.5,-0.23450715839862823
2563.5,-0.21366249024868011
2564.5,-0.18616247177124023
2565.5,-0.20314137637615204
2566.5,-0.18351078033447266
2567.5,-0.21793918311595917
2568.5,-0.2140953540802002
2569.5,-0.23049183189868927
2570.5,-0.19308608770370483
2571.5,-0.2112278789281845
2572.5,-0.2084689438343048
2573.5,-0.1892860382795334
2574.5,-0.21432362496852875
2575.5,-0.1983027458190918
2576.5,-0.2015802413225174
2577.5,-0.2139737457036972
2578.5,-0.20474682748317719
2579.5,-0.215134397149086
2580.5,-0.19582806527614594
2581.5,-0.209737628698349
2582.5,-0.19742099940776825
2583.5,-0.18727163970470428
2584.5,-0.2038530558347702
2585.5,-0.19989636540412903
2586.5,-0.18096373975276947
2587.5,-0.185749813914299
2588.5,-0.19475044310092926
2589.5,-0.19109725952148438
2590.5,-0.17537522315979004
2591.5,-0.20056657493114471
2592.5,-0.17017817497253418
2593.5,-0.17659254372119904
2594.5,-0.18339625000953674
2595.5,-0.20238925516605377
2596.5,-0.14238908886909485
2597.5,-0.20167744159698486
2598.5,-0.18448306620121002
2599.5,-0.19413623213768005
2600.5,-0.19008415937423706
2601.5,-0.1723233163356781
2602.5,-0.1646614968776703
2603.5,-0.16635969281196594
2604.5,-0.166917085647583
2605.5,-0.18794837594032288
2606.5,-0.1743275672197342
2607.5,-0.18483155965805054
2608.5,-0.13905739784240723
2609.5,-0.2044295370578766
2610.5,-0.16592168807983398
2611.5,-0.2080651968717575
2612.5,-0.17031455039978027
2613.5,-0.16630306839942932
2614.5,-0.16205325722694397
2615.5,-0.15610478818416595
2616.5,-0.1642981469631195
2617.5,-0.17208433151245117
2618.5,-0.185520738363266
2619.5,-0.16796064376831055
2620.5,-0.15906578302383423
2621.5,-0.17466728389263153
2622.5,-0.168135404586792
2623.5,-0.14025533199310303
2624.5,-0.15349194407463074
2625.5,-0.1574341207742691
2626.5,-0.15619078278541565
2627.5,-0.16137763857841492
2628.5,-0.15599045157432556
2629.5,-0.16881075501441956
2630.5,-0.14063739776611328
2631.5,-0.15408028662204742
2632.5,-0.157185360789299
2633.5,-0.16143406927585602
2634.5,-0.14751487970352173
2635.5,-0.17201325297355652
2636.5,-0.14423498511314392
2637.5,-0.1387474536895752
2638.5,-0.1270434558391571
2639.5,-0.16785497963428497
2640.5,-0.15976746380329132
2641.5,-0.14998510479927063
2642.5,-0.14011408388614655
2643.5,-0.13670292496681213
2644.5,-0.1222926527261734
2645.5,-0.14676126837730408
2646.5,-0.14881648123264313
2647.5,-0.1626010537147522
2648.5,-0.12468797713518143
2649.5,-0.14453504979610443
2650.5,-0.14746695756912231
2651.5,-0.11507844924926758
2652.5,-0.15063345432281494
2653.5,-0.12558430433273315
2654.5,-0.14542469382286072
2655.5,-0.13788525760173798
2656.5,-0.09940506517887115
2657.5,-0.1526392102241516
2658.5,-0.11960721760988235
2659.5,-0.1278313547372818
2660.5,-0.10974765568971634
2661.5,-0.14404788613319397
2662.5,-0.09795448184013367
2663.5,-0.13446614146232605
2664.5,-0.11752446740865707
2665.5,-0.13566109538078308
2666.5,-0.1330575942993164
2667.5,-0.13999724388122559
2668.5,-0.1138867512345314
2669.5,-0.138276144862175
2670.5,-0.11965768784284592
2671.5,-0.1383369117975235
2672.5,-0.09851854294538498
2673.5,-0.13137394189834595
2674.5,-0.10555162280797958
2675.5,-0.14777182042598724
2676.5,-0.09669330716133118
2677.5,-0.12239928543567657
2678.5,-0.11651173233985901
2679.5,-0.10707008093595505
2680.5,-0.09503619372844696
2681.5,-0.1285770982503891
2682.5,-0.13030996918678284
2683.5,-0.10564178973436356
2684.5,-0.09266959130764008
2685.5,-0.11518777161836624
2686.5,-0.11341872066259384
2687.5,-0.10074059665203094
2688.5,-0.1186380609869957
2689.5,-0.10421627014875412
2690.5,-0.09436613321304321
2691.5,-0.10775960236787796
2692.5,-0.08554332703351974
2693.5,-0.10511711984872818
2694.5,-0.11738116294145584
2695.5,-0.10940127819776535
2696.5,-0.10124319791793823
2697.5,-0.09853775799274445
2698.5,-0.08668884634971619
2699.5,-0.1103537529706955
2700.5,-0.12173137813806534
2701.5,-0.10442951321601868
2702.5,-0.11392544955015182
2703.5,-0.11088920384645462
2704.5,-0.08994598686695099
2705.5,-0.10695937275886536
2706.5,-0.11324935406446457
2707.5,-0.10339045524597168
2708.5,-0.10991041362285614
2709.5,-0.12211877107620239
2710.5,-0.09225911647081375
2711.5,-0.09323511272668839
2712.5,-0.14302019774913788
2713.5,-0.11588624119758606
2714.5,-0.11039262264966965
2715.5,-0.0978139117360115
2716.5,-0.08671427518129349
2717.5,-0.09728309512138367
2718.5,-0.11181659996509552
2719.5,-0.1178184226155281
2720.5,-0.10500471293926239
2721.5,-0.09764628112316132
2722.5,-0.11358709633350372
2723.5,-0.06801295280456543
2724.5,-0.11803726851940155
2725.5,-0.09010864049196243
2726.5,-0.09895331412553787
2727.5,-0.10066770017147064
2728.5,-0.07138451188802719
2729.5,-0.11901600658893585
2730.5,-0.09647490084171295
2731.5,-0.11550064384937286
2732.5,-0.11148153245449066
2733.5,-0.116519995033741
2734.5,-0.09233556687831879
2735.5,-0.0921427309513092
2736.5,-0.08216283470392227
2737.5,-0.08776913583278656
2738.5,-0.11612312495708466
2739.5,-0.12209469825029373
2740.5,-0.09949842095375061
2741.5,-0.09366409480571747
2742.5,-0.1086452454328537
2743.5,-0.08661549538373947
2744.5,-0.0783281922340393
2745.5,-0.10126413404941559
2746.5,-0.09553659707307816
2747.5,-0.10823512077331543
2748.5,-0.10651198774576187
2749.5,-0.09661243110895157
2750.5,-0.09126659482717514
2751.5,-0.08631385862827301
2752.5,-0.08436253666877747
2753.5,-0.1091032326221466
2754.5,-0.09270070493221283
2755.5,-0.07890744507312775
2756.5,-0.0686025470495224
2757.5,-0.059507787227630615
2758.5,-0.07590370625257492
2759.5,-0.08742251992225647
2760.5,-0.1179206594824791
2761.5,-0.1010182574391365
2762.5,-0.07350287586450577
2763.5,-0.0556441992521286
2764.5,-0.06887893378734589
2765.5,-0.09067682921886444
2766.5,-0.08868704736232758
2767.5,-0.07090145349502563
2768.5,-0.06762715429067612
2769.5,-0.0701068565249443
2770.5,-0.0624045729637146
2771.5,-0.07772035151720047
2772.5,-0.12040692567825317
2773.5,-0.09485182911157608
2774.5,-0.05437462031841278
2775.5,-0.11494102329015732
2776.5,-0.0490783154964447
2777.5,-0.11071588099002838
2778.5,-0.08273167163133621
2779.5,-0.10461253672838211
2780.5,-0.07794594764709473
2781.5,-0.04724203050136566
2782.5,-0.0616084560751915
2783.5,-0.08809750527143478
2784.5,-0.08778195083141327
2785.5,-0.10255298763513565
2786.5,-0.06369087100028992
2787.5,-0.08300890028476715
2788.5,-0.05969522148370743
2789.5,-0.05367158353328705
2790.5,-0.08624393492937088
2791.5,-0.08511578291654587
2792.5,-0.09929656237363815
